dt,dataset,series_id,geo,value,source,ingest_ts
2014-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2014-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,10.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2015-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,9.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2016-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,8.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2017-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2018-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2019-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2020-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,7.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2021-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2022-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,6.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.9,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2023-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.6,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-10-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-11-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2024-12-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-01-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-02-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-03-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-04-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-05-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-06-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-07-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-08-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2025-09-01,labour_unemployment,une_rt_m.EA20.Y25-74.T.SA.PC_ACT,EA20,5.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,18.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.4,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.3,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,17.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.8,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-11-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.7,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2000-12-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.5,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-01-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-02-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-03-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-04-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-05-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-06-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-07-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.0,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-08-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.1,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-09-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
2001-10-01,labour_unemployment,une_rt_m.EA20.Y_LT25.T.SA.PC_ACT,EA20,16.2,eurostat_sdmx3_une_rt_m,2025-11-24T21:24:29+00:00
